Year	Party	State	Member	Ticker	Action	Value	Date.of.Report	After.One.Day	One.Week	One.Month	Two.Months	Six.Months
137	2014	R	Mich	Camp, Dave	BUD	Purchased	8000	2014-06-30	-0.01571	0.0074	NA	NA	NA
138	2014	R	Mich	Camp, Dave	BUD	Purchased	8000	2014-06-30	-0.0348	NA	NA	NA	NA
139	2014	R	Mich	Camp, Dave	BUD	Purchased	75000	2014-06-30	NA	-0.00666	-0.03521	NA	NA
140	2014	R	Mich	Camp, Dave	CAG	Sold	8000	2014-06-30	-0.10146	-0.10298	-0.09744	-0.03458	-0.05577
141	2014	R	Mich	Camp, Dave	CAG	Purchased	32500	2014-06-30	-0.00175	-0.0052	-0.04491	-0.1748	-0.17963
142	2014	R	Mich	Camp, Dave	CB	Purchased	8000	2014-06-30	-0.00483	0.01008	-0.03699	-0.09063	-0.06852
143	2014	R	Mich	Camp, Dave	CB	Sold	8000	2014-06-30	0.03554	NA	NA	NA	NA
144	2014	R	Mich	Camp, Dave	CB	Purchased	8000	2014-06-30	0.00935	0.01611	-0.02534	-0.02292	NA
145	2014	R	Mich	Camp, Dave	CB	Purchased	8000	2014-06-30	-0.00369	-0.01969	-0.05231	-0.10203	-0.07617
146	2014	R	Mich	Camp, Dave	CB	Sold	32500	2014-06-30	0.03554	NA	NA	NA	NA
147	2014	R	Mich	Camp, Dave	CBS	Purchased	8000	2014-06-30	0.00377	-0.02065	-0.00275	-0.01028	-0.1061
148	2014	R	Mich	Camp, Dave	CBS	Purchased	8000	2014-06-30	0.00241	0.01107	0.05873	-0.01077	-0.03005
149	2014	R	Mich	Camp, Dave	CBS	Sold	8000	2014-06-30	-0.0087	-0.01753	NA	NA	NA
150	2014	R	Mich	Camp, Dave	CBS	Purchased	8000	2014-06-30	-0.01074	-0.00644	0.00831	-0.0682	NA
151	2014	R	Mich	Camp, Dave	CBS	Purchased	8000	2014-06-30	0.02276	-0.02649	-0.04624	-0.06358	NA
152	2014	R	Mich	Camp, Dave	CFR	Sold	32500	2014-06-30	-0.00637	NA	NA	NA	NA
